#Model files used:,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-18,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-19,C:/Users/rringuet/Kamodo_Data/CTIPe/Data/2015-03-20,
#Model used:, CTIPe
#Coordinates:, GDZ, sph
#utc_time,c1,c2,c3,net_idx,rho,
#[s],[deg],[deg],[km],[],[kg/m**3],
1426773770.314625,-92.10662798077738,59.33921446614759,368.8607410352982,5688,3.940072490785776e-12,
1426773790.3164384,-90.76206163548522,58.70340093093166,369.9209742423527,5689,3.931625781030277e-12,
1426773810.3182518,-89.41749529019398,58.035561691074726,370.9694953184557,5690,3.937098977806746e-12,
1426773830.3200653,-88.07292894490183,57.33606108700518,372.0057320933908,5691,3.946125904306172e-12,
1426773850.3218787,-86.72836259961059,56.60528073204332,373.0291190986556,5692,3.957710720486101e-12,
1426773870.323692,-85.38379625431844,55.843619304211785,374.03909787595376,5693,3.966191950642449e-12,
1426773890.3255055,-84.0392299090272,55.051492328736316,375.03511728186203,5694,3.9696959349754904e-12,
1426773910.327319,-82.69466356373505,54.229331951355555,376.01663378850793,5695,3.971948400344838e-12,
1426773930.3291323,-81.3500972184438,53.37758670256339,376.98311178009124,5696,3.9741621896811575e-12,
1426773950.3309457,-80.00553087315166,52.49672125291272,377.9340238450903,5697,3.974312489176579e-12,
1426773970.3327591,-78.66096452786041,51.5872161595139,378.8688510639915,5698,3.974752624410266e-12,
1426773990.3345726,-77.31639818256826,50.64956760386626,379.78708329238685,5699,3.977439902681434e-12,
1426774010.336386,-75.97183183727702,49.6842871211658,380.6882194392835,5700,3.979605488989549e-12,
1426774030.3381994,-74.62726549198487,48.69190132123656,381.5717677404746,5701,3.980686646801345e-12,
1426774050.3400128,-73.28269914669363,47.67295160123805,382.43724602682175,5702,3.977914158451499e-12,
1426774070.3418262,-71.93813280140148,46.62799385030549,383.284181987303,5703,3.96908548430998e-12,
1426774090.3436396,-70.59356645611024,45.557598146283794,384.11211342668247,5704,3.9555450865593575e-12,
1426774110.3454528,-69.24900011081809,44.462348444721094,384.9205885176616,5705,3.936571654050802e-12,
1426774130.3472662,-67.90443376552685,43.342842260291036,385.70916604737414,5706,3.912377466066801e-12,
1426774150.3490796,-66.5598674202347,42.199690340818094,386.4774156580899,5707,3.885689629402483e-12,
1426774170.350893,-65.21530107494345,41.03351633408332,387.2249180819975,5708,3.8507010835181815e-12,
1426774190.3527064,-63.8707347296513,39.84495644759275,387.9512653699356,5709,3.815409264375761e-12,
1426774210.3545198,-62.52616838436006,38.634659101493554,388.6560611139509,5710,3.776102265912864e-12,
1426774230.3563333,-61.18160203906791,37.40328457482783,389.3389206635581,5711,3.73932326447326e-12,
1426774250.3581467,-59.83703569377667,36.15150464531661,389.9994713355871,5712,3.701917082142449e-12,
1426774270.35996,-58.49246934848452,34.88000222287074,390.6373526175001,5713,3.6712153548451974e-12,
1426774290.3617735,-57.14790300319328,33.58947097702874,391.25221636407014,5714,3.64533645152246e-12,
1426774310.363587,-55.80333665790113,32.28061495852454,391.8437269873116,5715,3.624985525675565e-12,
1426774330.3654003,-54.458770312609886,30.954148215191825,392.4115616395611,5716,3.6106092291800757e-12,
1426774350.3672137,-53.114203967317735,29.61079440241453,392.95541038960704,5717,3.596963212036683e-12,
1426774370.3690271,-51.769637622026494,28.25128638833581,393.474976391773,5718,3.5841370853955237e-12,
1426774390.3708405,-50.42507127673434,26.876365854040984,393.96997604786236,5719,3.5728850408338223e-12,
1426774410.372654,-49.0805049314431,25.486782888932684,394.4401391618753,5720,3.559422473409569e-12,
1426774430.3744674,-47.73593858615095,24.08329558151872,394.88520908741503,5721,3.5459855965528393e-12,
1426774450.3762808,-46.39137224085971,22.66666960583607,395.3049428677008,5722,3.528930204150593e-12,
1426774470.3780942,-45.04680589556756,21.23767780373654,395.699111368114,5723,3.511254467176261e-12,
1426774490.3799076,-43.70223955027632,19.797099763262104,396.0674994012022,5724,3.493699196890154e-12,
1426774510.381721,-42.35767320498417,18.34572139333976,396.40990584407535,5725,3.475271421034585e-12,
1426774530.3835344,-41.013106859692016,16.884334495028064,396.72614374812815,5726,3.4560534509559146e-12,
1426774550.3853476,-39.668540514400775,15.41373632954916,397.01604044103044,5727,3.4354818609310396e-12,
1426774570.387161,-38.323974169108624,13.934729183342114,397.27943762092866,5728,3.413747379399117e-12,
1426774590.3889744,-36.97940782381738,12.44811993037464,397.51619144280755,5729,3.39233253933564e-12,
1426774610.3907878,-35.63484147852523,10.954719591952067,397.72617259696483,5730,3.369971824707654e-12,
1426774630.3926013,-34.29027513323399,9.455342894263874,397.9092663795567,5731,3.348228373737601e-12,
1426774650.3944147,-32.94570878794184,7.950807823908867,398.06537275517417,5732,3.330698535045482e-12,
1426774670.396228,-31.6011424426506,6.441935181641719,398.1944064114176,5733,3.3208233033162223e-12,
1426774690.3980415,-30.256576097358447,4.92954813458417,398.2962968054393,5734,3.3148658857929828e-12,
1426774710.399855,-28.912009752067206,3.414471767145377,398.3709882024276,5735,3.3104070494706268e-12,
1426774730.4016683,-27.567443406775055,1.89753263089618,398.41843970601394,5736,3.3081480205073994e-12,
1426774750.4034817,-26.222877061483814,0.37955829364293686,398.4386252805829,5737,3.3095146310179925e-12,
1426774770.4052951,-24.878310716191663,-1.138623112052909,398.43153376547696,5738,3.3157667759646354e-12,
1426774790.4071085,-23.533744370900422,-2.6561833406635134,398.3971688810843,5739,3.3296821645001522e-12,
1426774810.408922,-22.18917802560827,-4.172294485544857,398.33554922681,5740,3.3521689599488397e-12,
1426774830.4107354,-20.84461168031703,-5.686129430602177,398.24670827092825,5741,3.383912370349004e-12,
1426774850.4125488,-19.50004533502488,-7.196862301523976,398.1306943323245,5742,3.4207567754404287e-12,
1426774870.4143622,-18.155478989733638,-8.703668916338694,397.98757055413444,5743,3.4617653738923057e-12,
1426774890.4161756,-16.810912644441487,-10.205727235048133,397.8174148692966,5744,3.494316218300565e-12,
1426774910.417989,-15.466346299150246,-11.702217808092193,397.6203199580355,5745,3.5235861594026304e-12,
1426774930.4198024,-14.121779953858095,-13.192324223400524,397.3963931973005,5746,3.5508998256037656e-12,
1426774950.4216158,-12.777213608566854,-14.675233551787008,397.14575660218554,5747,3.57335164456429e-12,
1426774970.4234293,-11.432647263274703,-16.15013679044422,396.86854675936394,5748,3.593940666745119e-12,
1426774990.4252424,-10.088080917983461,-17.616229304295707,396.5649147525736,5749,3.6109432722378778e-12,
1426775010.4270558,-8.74351457269131,-19.07271126496559,396.2350260801927,5750,3.6265854952864482e-12,
1426775030.4288692,-7.398948227400069,-20.518788087125788,395.8790605649522,5751,3.6422045331128955e-12,
1426775050.4306827,-6.0543818821079185,-21.95367086198297,395.4972122558332,5752,3.658017258643075e-12,
1426775070.432496,-4.709815536816677,-23.37657678766852,395.0896893222032,5753,3.673032779044396e-12,
1426775090.4343095,-3.3652491915245264,-24.786729596296986,394.65671394024935,5754,3.690509353947644e-12,
1426775110.436123,-2.020682846233285,-26.18335997745996,394.19852217177,5755,3.708169933737083e-12,
1426775130.4379363,-0.6761165009411343,-27.56570599792407,393.7153638353903,5756,3.726425003896952e-12,
1426775150.4397497,0.668449844350107,-28.933013517304573,393.2075023702744,5757,3.744945448175225e-12,
1426775170.4415631,2.013016189642258,-30.284536599487502,392.675214692405,5758,3.760331472523089e-12,
1426775190.4433765,3.357582534933499,-31.61953791957581,392.118791043512,5759,3.784091247882076e-12,
1426775210.44519,4.70214888022565,-32.937289166137894,391.5385348327308,5760,3.8130352221873575e-12,
1426775230.4470034,6.046715225516891,-34.23707143853868,390.9347624710769,5761,3.8469471443557245e-12,
1426775250.4488168,7.391281570809042,-35.51817563913651,390.30780319882786,5762,3.888116814191882e-12,
1426775270.4506302,8.735847916100283,-36.779902860132346,389.65799890590534,5763,3.929978506666744e-12,
1426775290.4524436,10.080414261392434,-38.021564764859576,388.98570394535744,5764,3.973300344792178e-12,
1426775310.454257,11.424980606683675,-39.24248396330677,388.29128494004027,5765,4.012070447984267e-12,
1426775330.4560704,12.769546951975826,-40.44199438166867,387.5751205826071,5766,4.048855875243746e-12,
1426775350.4578838,14.114113297267068,-41.61944162572347,386.8376014289115,5767,4.080167803064913e-12,
1426775370.4596972,15.458679642559218,-42.77418333783815,386.0791296849398,5768,4.105259516178667e-12,
1426775390.4615107,16.80324598785046,-43.905589547407615,385.3001189873868,5769,4.128005705025693e-12,
1426775410.463324,18.14781233314261,-45.01304301453563,384.5009941779959,5770,4.145395679872692e-12,
1426775430.4651375,19.49237867843385,-46.09593956677089,383.6821910717861,5771,4.158456478388676e-12,
1426775450.4669507,20.836945023726003,-47.15368842871387,382.8441562192931,5772,4.176573713635781e-12,
1426775470.468764,22.181511369018153,-48.18571254431499,381.9873466629526,5773,4.195790032466684e-12,
1426775490.4705775,23.526077714309395,-49.191448891688225,381.1122296877605,5774,4.219309698402444e-12,
1426775510.472391,24.870644059601545,-50.17034879026829,380.21928256634516,5775,4.244780139482791e-12,
1426775530.4742043,26.215210404892787,-51.12187820014388,379.30899229859085,5776,4.273669658893039e-12,
1426775550.4760177,27.559776750184938,-52.04551801340381,378.3818553459542,5777,4.304399573708894e-12,
1426775570.4778311,28.90434309547618,-52.94076433733685,377.43837736061914,5778,4.3365808355949624e-12,
1426775590.4796445,30.24890944076833,-53.8071287693309,376.4790729096381,5779,4.370914385854706e-12,
1426775610.481458,31.59347578605957,-54.64413866332172,375.5044651942088,5780,4.4049026637408645e-12,
1426775630.4832714,32.93804213135172,-55.45133738764532,374.5150857642422,5781,4.440741051549736e-12,
1426775650.4850848,34.28260847664296,-56.22828457415402,373.51147422837363,5782,4.478060098225229e-12,
1426775670.4868982,35.627174821935114,-56.97455635845969,372.49417795958,5783,4.516045512955415e-12,
1426775690.4887116,36.971741167226355,-57.68974561117343,371.4637517965587,5784,4.553119443269642e-12,
1426775710.490525,38.316307512518506,-58.373462160015514,370.42075774103574,5785,4.5914306726205366e-12,
1426775730.4923384,39.66087385780975,-59.025333002674266,369.3657646511643,5786,4.631135385127172e-12,
1426775750.4941518,41.0054402031019,-59.645002510297836,368.29934793118406,5787,4.70672286313153e-12,
1426775770.4959652,42.35000654839314,-60.23213262150799,367.22208921750877,5788,4.837032042489383e-12,
1426775790.4977787,43.69457289368529,-60.78640302682984,366.1345760614132,5789,4.970120850043224e-12,
1426775810.499592,45.03913923897653,-61.30751134343697,365.0374016084951,5790,5.106909307425863e-12,
1426775830.5014055,46.38370558426868,-61.795173280116806,363.93116427508255,5791,5.251044017211252e-12,
1426775850.503219,47.728271929559924,-62.24912279236596,362.8164674217686,5792,5.40327733635217e-12,
1426775870.5050323,49.072838274852074,-62.66911222753105,361.6939190242463,5793,5.5579971997918384e-12,
1426775890.5068455,50.417404620143316,-63.05491245991599,360.56413134162744,5794,5.714606787369785e-12,
1426775910.508659,51.76197096543547,-63.40631301578163,359.4277205824235,5795,5.878582694084196e-12,
1426775930.5104723,53.10653731072671,-63.72312218817005,358.2853065683729,5796,6.048101860060823e-12,
1426775950.5122857,54.45110365601886,-64.00516714149045,357.137512396296,5797,6.225121404583748e-12,
1426775970.5140991,55.7956700013101,-64.25229400580977,355.98496409816465,5798,6.424913334477309e-12,
1426775990.5159125,57.14023634660225,-64.46436796079668,354.828290299569,5799,6.63175087690621e-12,
1426776010.517726,58.48480269189349,-64.64127330927283,353.66812187677067,5800,6.83841439983068e-12,
1426776030.5195394,59.82936903718564,-64.78291354033173,352.50509161252745,5801,7.048714128276145e-12,
1426776050.5213528,61.173935382476884,-64.8892113819903,351.3398338508776,5802,7.257299171470021e-12,
1426776070.5231662,62.518501727769035,-64.96010884334459,350.1729841510733,5803,7.468027775445816e-12,
1426776090.5249796,63.863068073060276,-64.99556724620697,349.00517894085004,5804,7.682949786647172e-12,
1426776110.526793,65.20763441835243,-64.99556724620697,347.8370551692234,5805,7.896779920737383e-12,
1426776130.5286064,66.55220076364367,-64.96010884334459,346.6692499590002,5806,8.107930521538437e-12,
1426776150.5304198,67.89676710893582,-64.8892113819903,345.50240025919584,5807,8.31852069663977e-12,
1426776170.5322332,69.24133345422706,-64.78291354033173,344.337142497546,5808,8.530699158323792e-12,
1426776190.5340466,70.58589979951921,-64.64127330927283,343.17411223330276,5809,8.741104983914224e-12,
1426776210.53586,71.93046614481045,-64.46436796079668,342.0139438105045,5810,8.951933481104266e-12,
1426776230.5376735,73.2750324901026,-64.25229400580977,340.85727001190884,5811,9.170689223601167e-12,
1426776250.539487,74.61959883539384,-64.00516714149045,339.7047217137774,5812,9.388715132063623e-12,
1426776270.5413003,75.964165180686,-63.72312218817006,338.55692754170065,5813,9.613685917184538e-12,
1426776290.5431137,77.30873152597724,-63.40631301578163,337.41451352764994,5814,9.835668171336716e-12,
1426776310.5449271,78.65329787126939,-63.05491245991599,336.278102768446,5815,1.0057758232299166e-11,
1426776330.5467403,79.99786421656063,-62.669112227531066,335.14831508582716,5816,1.028561307668016e-11,
1426776350.5485537,81.34243056185278,-62.24912279236597,334.0257666883048,5817,1.051256220425917e-11,
1426776370.550367,82.68699690714402,-61.79517328011682,332.9110698349909,5818,1.0738641199717602e-11,
1426776390.5521805,84.03156325243617,-61.30751134343698,331.8048325015784,5819,1.0971591712461922e-11,
1426776410.553994,85.37612959772832,-60.786403026829845,330.7076580486602,5820,1.1207855728305506e-11,
1426776430.5558074,86.72069594301956,-60.23213262150801,329.6201448925647,5821,1.1443780244275654e-11,
1426776450.5576208,88.06526228831171,-59.64500251029784,328.5428861788894,5822,1.1681795616378576e-11,
1426776470.5594342,89.40982863360296,-59.02533300267427,327.47646945890915,5823,1.1923569457870431e-11,
1426776490.5612476,90.7543949788951,-58.373462160015535,326.4214763690378,5824,1.2161104599773964e-11,
1426776510.563061,92.09896132418635,-57.689745611173436,325.3784823135148,5825,1.2393135020323025e-11,
1426776530.5648744,93.4435276694785,-56.974556358459694,324.34805615049356,5826,1.2619857433143285e-11,
1426776550.5666878,94.78809401476974,-56.22828457415404,323.3307598816998,5827,1.2846165263267395e-11,
1426776570.5685012,96.13266036006189,-55.45133738764533,322.32714834583123,5828,1.3070500685257741e-11,
1426776590.5703146,97.47722670535313,-54.64413866332173,321.3377689158646,5829,1.3287722725389183e-11,
1426776610.572128,98.82179305064528,-53.80712876933091,320.36316120043534,5830,1.3505696052225457e-11,
1426776630.5739415,100.16635939593652,-52.94076433733686,319.4038567494543,5831,1.371755431787377e-11,
1426776650.575755,101.51092574122868,-52.045518013403836,318.46037876411924,5832,1.3930568703831526e-11,
1426776670.5775683,102.85549208651992,-51.1218782001439,317.5332418114826,5833,1.412913353794998e-11,
1426776690.5793817,104.20005843181207,-50.1703487902683,316.6229515437283,5834,1.4324709530861619e-11,
1426776710.581195,105.54462477710331,-49.19144889168825,315.730004422313,5835,1.4499605193239997e-11,
1426776730.5830085,106.88919112239546,-48.185712544314995,314.85488744712086,5836,1.467172893428695e-11,
1426776750.584822,108.2337574676867,-47.153688428713885,313.9980778907804,5837,1.4817435962864802e-11,
1426776770.5866354,109.57832381297885,-46.09593956677092,313.1600430382873,5838,1.4940894830977887e-11,
1426776790.5884485,110.92289015827009,-45.01304301453565,312.34123993207766,5839,1.503344648950166e-11,
1426776810.590262,112.26745650356224,-43.90558954740763,311.54211512268665,5840,1.5117354021990793e-11,
1426776830.5920753,113.61202284885348,-42.77418333783818,310.7631044251337,5841,1.519042406137658e-11,
1426776850.5938888,114.95658919414564,-41.619441625723475,310.004632681162,5842,1.528792755739919e-11,
1426776870.5957022,116.30115553943688,-40.441994381668685,309.26711352746634,5843,1.5395769272015546e-11,
1426776890.5975156,117.64572188472903,-39.2424839633068,308.55094917003316,5844,1.5569114786070793e-11,
1426776910.599329,118.99028823002027,-38.02156476485959,307.856530164716,5845,1.5765399698553905e-11,
1426776930.6011424,120.33485457531242,-36.77990286013236,307.1842352041681,5846,1.6082398848777874e-11,
1426776950.6029558,121.67942092060366,-35.51817563913655,306.53443091124564,5847,1.642505666966405e-11,
1426776970.6047692,123.02398726589581,-34.23707143853869,305.9074716389965,5848,1.6828364283423534e-11,
1426776990.6065826,124.36855361118705,-32.93728916613791,305.3036992773426,5849,1.7316769459347618e-11,
1426777010.608396,125.7131199564792,-31.619537919575848,304.72344306656146,5850,1.7826075437706105e-11,
1426777030.6102095,127.05768630177045,-30.284536599487517,304.1670194176685,5851,1.8352108443088835e-11,
1426777050.6120229,128.4022526470626,-28.933013517304587,303.63473173979907,5852,1.8849243733344033e-11,
1426777070.6138363,129.74681899235384,-27.56570599792411,303.12687027468314,5853,1.9313887396421165e-11,
1426777090.6156497,131.091385337646,-26.183359977459986,302.6437119383035,5854,1.9698469186466972e-11,
1426777110.617463,132.43595168293723,-24.786729596297004,302.1855201698241,5855,1.9951224687950197e-11,
1426777130.6192765,133.78051802822938,-23.376576787668558,301.75254478787025,5856,2.0094825708035122e-11,
1426777150.62109,135.12508437352062,-21.953670861983,301.34502185424026,5857,2.0119200438284686e-11,
1426777170.6229033,136.46965071881277,-20.518788087125806,300.9631735451212,5858,2.0059224658740775e-11,
1426777190.6247168,137.814217064104,-19.07271126496563,300.6072080298807,5859,2.0029106612213327e-11,
1426777210.6265302,139.15878340939616,-17.616229304295736,300.27731935749983,5860,2.0072411383286707e-11,
1426777230.6283433,140.5033497546874,-16.150136790444236,299.9736873507095,5861,2.0251874241990794e-11,
1426777250.6301568,141.84791609997956,-14.675233551787066,299.69647750788795,5862,2.056541355449275e-11,
1426777270.6319702,143.1924824452708,-13.192324223400554,299.44584091277295,5863,2.090601816729783e-11,
1426777290.6337836,144.53704879056295,-11.70221780809221,299.2219141520379,5864,2.1189828553020026e-11,
1426777310.635597,145.8816151358551,-10.205727235048135,299.0248192407769,5865,2.1325547044848166e-11,
1426777330.6374104,147.22618148114634,-8.703668916338739,298.854663555939,5866,2.135549327355321e-11,
1426777350.6392238,148.5707478264385,-7.196862301523992,298.711539777749,5867,2.1294490285527944e-11,
1426777370.6410372,149.91531417172973,-5.686129430602178,298.5955258391452,5868,2.1204994732619256e-11,
1426777390.6428506,151.25988051702188,-4.172294485544901,298.5066848832635,5869,2.114398242345219e-11,
1426777410.644664,152.60444686231313,-2.6561833406635293,298.4450652289891,5870,2.117177971203264e-11,
1426777430.6464775,153.94901320760528,-1.1386231120529104,298.4107003445965,5871,2.128652860519759e-11,
1426777450.6482909,155.29357955289652,0.37955829364289206,298.4036088294905,5872,2.142949098964496e-11,
1426777470.6501043,156.63814589818867,1.8975326308961495,298.4237944040595,5873,2.1614213658554438e-11,
1426777490.6519177,157.9827122434799,3.4144717671453755,298.4712459076458,5874,2.1722726864348022e-11,
1426777510.653731,159.32727858877206,4.929548134584125,298.54593730463415,5875,2.174151640149401e-11,
1426777530.6555445,160.6718449340633,6.44193518164169,298.6478276986558,5876,2.1669002135562605e-11,
1426777550.657358,162.01641127935545,7.950807823908865,298.77686135489927,5877,2.1480773797689398e-11,
1426777570.6591713,163.3609776246467,9.45534289426383,298.93296773051674,5878,2.1146959154831856e-11,
1426777590.6609848,164.70554396993884,10.954719591952037,299.11606151310855,5879,2.0802422238667964e-11,
1426777610.6627982,166.05011031523009,12.448119930374624,299.32604266726594,5880,2.044695497672074e-11,
1426777630.6646116,167.39467666052224,13.934729183342071,299.5627964891448,5881,2.0152878233320422e-11,
1426777650.666425,168.73924300581348,15.413736329549128,299.82619366904305,5882,1.9970996641760588e-11,
1426777670.6682382,170.08380935110563,16.88433449502805,300.1160903619453,5883,1.9827428181473923e-11,
1426777690.6700516,171.42837569639687,18.345721393339716,300.4323282659981,5884,1.9714666740716885e-11,
1426777710.671865,172.77294204168902,19.797099763262075,300.7747347088712,5885,1.9592683999865682e-11,
1426777730.6736784,174.11750838698026,21.237677803736524,301.1431227419594,5886,1.9413544231222564e-11,
1426777750.6754918,175.4620747322724,22.666669605836017,301.53729124237265,5887,1.917991990527033e-11,
1426777770.6773052,176.80664107756365,24.08329558151869,301.9570250226584,5888,1.8885009630992358e-11,
1426777790.6791186,178.1512074228558,25.48678288893267,302.4020949481981,5889,1.8457321024442704e-11,
1426777810.680932,179.49577376814705,26.87636585404098,302.8722580622111,5890,1.793480254377998e-11,
1426777830.6827455,-179.1596598865608,28.25128638833577,303.36725771830044,5891,1.733790588814665e-11,
1426777850.6845589,-177.81509354126956,29.610794402414516,303.8868237204664,5892,1.6650137687933772e-11,
1426777870.6863723,-176.4705271959774,30.954148215191825,304.4306724705124,5893,1.6141469000683015e-11,
1426777890.6881857,-175.12596085068617,32.2806149585245,304.99850712276185,5894,1.591445368846018e-11,
1426777910.689999,-173.78139450539402,33.589470977028725,305.59001774600335,5895,1.5706307580751172e-11,
1426777930.6918125,-172.43682816010278,34.88000222287074,306.20488149257335,5896,1.549627084857236e-11,
1426777950.693626,-171.09226181481063,36.151504645316564,306.8427627744863,5897,1.5281130003507298e-11,
1426777970.6954393,-169.74769546951939,37.40328457482781,307.50331344651534,5898,1.504507433575438e-11,
1426777990.6972528,-168.40312912422723,38.63465910149355,308.18617299612254,5899,1.4783281542357958e-11,
1426778010.6990662,-167.058562778936,39.844956447592715,308.89096874013785,5900,1.4507476864456724e-11,
1426778030.7008796,-165.71399643364384,41.03351633408331,309.61731602807595,5901,1.41986118510319e-11,
1426778050.702693,-164.3694300883526,42.19969034081809,310.3648184519835,5902,1.3880440933099573e-11,
1426778070.7045064,-163.02486374306045,43.34284226029101,311.13306806269924,5903,1.3563663267761745e-11,
1426778090.7063198,-161.6802973977692,44.46234844472107,311.9216455924118,5904,1.3264473764300729e-11,
1426778110.7081332,-160.33573105247706,45.55759814628379,312.73012068339096,5905,1.2987112026962103e-11,
1426778130.7099464,-158.99116470718582,46.627993850305444,313.55805212277045,5906,1.2728437835562253e-11,
1426778150.7117598,-157.64659836189367,47.672951601238026,314.4049880832516,5907,1.248071788633929e-11,
1426778170.7135732,-156.30203201660242,48.69190132123655,315.27046636959886,5908,1.2234471313786166e-11,
1426778190.7153866,-154.95746567131027,49.684287121165774,316.15401467078993,5909,1.1992900184273777e-11,
1426778210.7172,-153.61289932601903,50.64956760386624,317.05515081768664,5910,1.1752076878441134e-11,
1426778230.7190135,-152.26833298072688,51.58721615951389,317.97338304608195,5911,1.1509333613807309e-11,
1426778250.7208269,-150.92376663543473,52.49672125291269,318.9082102649831,5912,1.1266166651375683e-11,
1426778270.7226403,-149.5792002901435,53.37758670256337,319.85912232998214,5913,1.1014429941027015e-11,
1426778290.7244537,-148.23463394485134,54.22933195135555,320.8256003215655,5914,1.0759581911763225e-11,
1426778310.726267,-146.8900675995601,55.051492328736316,321.8071168282114,5915,1.0483922324909825e-11,
1426778330.7280805,-145.54550125426795,55.843619304211764,322.8031362341197,5916,1.0209787986536466e-11,
1426778350.729894,-144.2009349089767,56.60528073204331,323.81311501141784,5917,9.914921791319368e-12,
1426778370.7317073,-142.85636856368455,57.33606108700518,324.83650201668263,5918,9.65902164881571e-12,
1426778390.7335207,-141.5118022183933,58.03556169107471,325.87273879161773,5919,9.417581759684642e-12,
1426778410.7353342,-140.16723587310116,58.70340093093165,326.9212598677207,5920,9.185078544025729e-12,
1426778430.7371476,-138.82266952780992,59.33921446614759,327.98149307477524,5921,8.953638063952503e-12,
1426778450.738961,-137.47810318251777,59.94265542795232,329.0528598529991,5922,8.713547463122864e-12,
1426778470.7407744,-136.13353683722653,60.51339460846859,330.13477556867826,5923,8.516311942034219e-12,
1426778490.7425878,-134.78897049193438,61.05112064031166,331.2266498331141,5924,8.314833326595395e-12,
1426778510.7444012,-133.44440414664314,61.55554016645618,332.32788682471096,5925,8.106588688942975e-12,
1426778530.7462146,-132.099837801351,62.026378000277504,333.43788561402715,5926,7.898222965428739e-12,
1426778550.748028,-130.75527145605975,62.46337727567995,334.5560404916125,5927,7.713556994031692e-12,
1426778570.7498412,-129.4107051107676,62.86629958723041,335.6817412984542,5928,7.530206698422672e-12,
1426778590.7516546,-128.06613876547635,63.23492512022077,336.8143737588492,5929,7.337383283595482e-12,
1426778610.753468,-126.7215724201842,63.56905277058796,337.9533198155234,5930,7.138515182029369e-12,
1426778630.7552814,-125.37700607489296,63.86850025462652,339.09795796681334,5931,6.972023167448702e-12,
1426778650.7570949,-124.03243972960081,64.13310420843378,340.2476636057272,5932,6.843461844624917e-12,
1426778670.7589083,-122.68787338430957,64.36272027703302,341.4018093606995,5933,6.725120082975223e-12,
1426778690.7607217,-121.34330703901742,64.55722319312669,342.55976543785476,5934,6.600993100131551e-12,
1426778710.762535,-119.99874069372618,64.71650684543599,343.7208999645921,5935,6.47466715745922e-12,
1426778730.7643485,-118.65417434843403,64.84048433659001,344.88457933430385,5936,6.345762350967681e-12,
1426778750.766162,-117.30960800314278,64.92908803053272,346.0501685520405,5937,6.217820934684414e-12,
1426778770.7679753,-115.96504165785063,64.98226958942196,347.217031580933,5938,6.086578638297557e-12,
1426778790.7697887,-114.62047531255939,65.0,348.38453168918306,5939,5.9536649553014946e-12,
1426778810.7716022,-113.27590896726724,65.0,348.384259679028,5940,6.0425909924740464e-12,
1426778830.7734156,-111.931342621976,64.98226958942196,349.55175978727806,5941,5.9076036153401146e-12,
1426778850.775229,-110.58677627668385,64.92908803053274,350.7186228161705,5942,5.772262270721113e-12,
1426778870.7770424,-109.24220993139261,64.84048433659001,351.8842120339072,5943,5.632481196337898e-12,
1426778890.7788558,-107.89764358610046,64.71650684543599,353.04789140361896,5944,5.493837688196167e-12,
1426778910.7806692,-106.55307724080922,64.5572231931267,354.2090259303563,5945,5.389076901958368e-12,
1426778930.7824826,-105.20851089551707,64.36272027703302,355.3669820075115,5946,5.279787713966058e-12,
1426778950.784296,-103.86394455022582,64.13310420843378,356.5211277624839,5947,5.165932517617843e-12,
1426778970.7861094,-102.51937820493367,63.86850025462653,357.67083340139766,5948,5.0615134762120945e-12,
1426778990.7879229,-101.17481185964243,63.56905277058796,358.81547155268765,5949,4.970238574902675e-12,
1426779010.789736,-99.83024551435028,63.23492512022077,359.9544176093619,5950,4.877641748018043e-12,
1426779030.7915494,-98.48567916905904,62.866299587230415,361.0870500697569,5951,4.791500113909579e-12,
1426779050.7933629,-97.14111282376689,62.46337727567995,362.21275087659853,5952,4.7253740921822995e-12,
1426779070.7951763,-95.79654647847565,62.02637800027751,363.3309057541839,5953,4.692783975935819e-12,
1426779090.7969897,-94.4519801331835,61.5555401664562,364.4409045435001,5954,4.668764939880591e-12,
1426779110.798803,-93.10741378789226,61.051120640311666,365.54214153509696,5955,4.64522918645317e-12,
1426779130.8006165,-91.7628474426001,60.513394608468595,366.6340157995328,5956,4.620920375693066e-12,
1426779150.80243,-90.41828109730886,59.94265542795233,367.71593151521193,5957,4.594663447224718e-12,
1426779170.8042433,-89.07371475201671,59.33921446614759,368.7872982934358,5958,4.568089870710612e-12,
1426779190.8060567,-87.72914840672456,58.70340093093166,369.84753150049033,5959,4.539915117771889e-12,
1426779210.8078701,-86.38458206143332,58.035561691074726,370.8960525765934,5960,4.510193444272224e-12,
1426779230.8096836,-85.04001571614117,57.33606108700518,371.9322893515284,5961,4.48419082059867e-12,
1426779250.811497,-83.69544937084993,56.60528073204332,372.9556763567933,5962,4.460244766974558e-12,
1426779270.8133104,-82.35088302555778,55.843619304211785,373.9656551340914,5963,4.437015744742443e-12,
1426779290.8151238,-81.00631668026654,55.051492328736316,374.9616745399997,5964,4.4138450223571714e-12,
1426779310.8169372,-79.66175033497439,54.229331951355555,375.94319104664555,5965,4.3921747958638875e-12,
1426779330.8187506,-78.31718398968314,53.37758670256339,376.9096690382289,5966,4.366665092850216e-12,
1426779350.820564,-76.972617644391,52.49672125291272,377.8605811032279,5967,4.338282878951434e-12,
1426779370.8223774,-75.62805129909975,51.5872161595139,378.7954083221291,5968,4.313886732044361e-12,
