Year	Month	Day	Hour	Minute	Second	Millisecond	Longitude	Latitude	Altitude
2019	3	18	3	6	50	0	127.981167	-45.13453126	410.7254776
2019	3	18	3	6	55	0	128.0720592	-44.82027	410.6083938
2019	3	18	3	7	0	0	128.1617469	-44.50587911	410.4912903
2019	3	18	3	7	5	0	128.2502554	-44.19136089	410.3741435
2019	3	18	3	7	10	0	128.3376098	-43.87671758	410.2569485
2019	3	18	3	7	15	0	128.4238342	-43.56195138	410.1397546
2019	3	18	3	7	20	0	128.5089523	-43.24706441	410.0225802
2019	3	18	3	7	25	0	128.592987	-42.93205874	409.9054637
2019	3	18	3	7	30	0	128.6759609	-42.61693642	409.7884596
2019	3	18	3	7	35	0	128.7578957	-42.30169942	409.6715315
2019	3	18	3	7	40	0	128.8388129	-41.98634967	409.5546502
2019	3	18	3	7	45	0	128.9187333	-41.67088907	409.4378967
2019	3	18	3	7	50	0	128.9976771	-41.35531945	409.3212938
2019	3	18	3	7	55	0	129.0756642	-41.03964262	409.2047903
2019	3	18	3	8	0	0	129.152714	-40.72386034	409.088399
2019	3	18	3	8	5	0	129.2288453	-40.40797434	408.9721576
2019	3	18	3	8	10	0	129.3040765	-40.0919863	408.8560616
2019	3	18	3	8	15	0	129.3784257	-39.77589786	408.7401423
2019	3	18	3	8	20	0	129.4519104	-39.45971064	408.6244069
2019	3	18	3	8	25	0	129.5245478	-39.14342621	408.508815
2019	3	18	3	8	30	0	129.5963547	-38.82704613	408.3934486
2019	3	18	3	8	35	0	129.6673475	-38.51057189	408.2783915
2019	3	18	3	8	40	0	129.7375421	-38.19400498	408.163648
2019	3	18	3	8	45	0	129.8069543	-37.87734686	408.0492238
2019	3	18	3	8	50	0	129.8755993	-37.56059894	407.93513
2019	3	18	3	8	55	0	129.9434921	-37.24376261	407.8213101
2019	3	18	3	9	0	0	130.0106474	-36.92683925	407.7078687
2019	3	18	3	9	5	0	130.0770794	-36.60983018	407.5949388
2019	3	18	3	9	10	0	130.1428021	-36.29273673	407.482359
2019	3	18	3	9	15	0	130.2078292	-35.97556018	407.3699531
2019	3	18	3	9	20	0	130.2721742	-35.6583018	407.2578062
2019	3	18	3	9	25	0	130.33585	-35.34096283	407.1455988
2019	3	18	3	9	30	0	130.3988697	-35.02354449	407.0329266
2019	3	18	3	9	35	0	130.4612457	-34.70604797	406.9202519
2019	3	18	3	9	40	0	130.5229903	-34.38847446	406.8085449
2019	3	18	3	9	45	0	130.5841155	-34.0708251	406.6975894
2019	3	18	3	9	50	0	130.6446332	-33.75310105	406.5866953
2019	3	18	3	9	55	0	130.704555	-33.4353034	406.4759034
2019	3	18	3	10	0	0	130.763892	-33.11743327	406.3657428
2019	3	18	3	10	5	0	130.8226555	-32.79949173	406.2564437
2019	3	18	3	10	10	0	130.8808563	-32.48147985	406.1481807
2019	3	18	3	10	15	0	130.938505	-32.16339867	406.0406897
2019	3	18	3	10	20	0	130.9956122	-31.84524922	405.9335594
2019	3	18	3	10	25	0	131.0521879	-31.52703252	405.8268981
2019	3	18	3	10	30	0	131.1082423	-31.20874958	405.7208996
2019	3	18	3	10	35	0	131.1637852	-30.89040136	405.6152804
2019	3	18	3	10	40	0	131.2188263	-30.57198885	405.5100365
2019	3	18	3	10	45	0	131.273375	-30.25351301	405.4055022
2019	3	18	3	10	50	0	131.3274407	-29.93497476	405.3017955
2019	3	18	3	10	55	0	131.3810324	-29.61637505	405.1987911
2019	3	18	3	11	0	0	131.4341591	-29.29771479	405.0966736
2019	3	18	3	11	5	0	131.4868296	-28.97899489	404.9955968
2019	3	18	3	11	10	0	131.5390526	-28.66021624	404.8955859
2019	3	18	3	11	15	0	131.5908364	-28.34137972	404.7965828
2019	3	18	3	11	20	0	131.6421895	-28.02248621	404.6981761
2019	3	18	3	11	25	0	131.69312	-27.70353656	404.5992406
2019	3	18	3	11	30	0	131.7436359	-27.38453162	404.4994437
2019	3	18	3	11	35	0	131.7937452	-27.06547224	404.3996519
2019	3	18	3	11	40	0	131.8434555	-26.74635925	404.30124
2019	3	18	3	11	45	0	131.8927745	-26.42719345	404.2057564
2019	3	18	3	11	50	0	131.9417097	-26.10797568	404.1124964
2019	3	18	3	11	55	0	131.9902684	-25.78870672	404.0197598
2019	3	18	3	12	0	0	132.0384579	-25.46938737	403.9263568
2019	3	18	3	12	5	0	132.0862854	-25.15001843	403.8330142
2019	3	18	3	12	10	0	132.1337578	-24.83060065	403.7407926
2019	3	18	3	12	15	0	132.180882	-24.51113483	403.6499217
2019	3	18	3	12	20	0	132.2276648	-24.1916217	403.5601692
2019	3	18	3	12	25	0	132.2741128	-23.87206205	403.4704961
2019	3	18	3	12	30	0	132.3202328	-23.5524566	403.3801211
2019	3	18	3	12	35	0	132.366031	-23.2328061	403.2899697
2019	3	18	3	12	40	0	132.4115139	-22.91311128	403.2022974
2019	3	18	3	12	45	0	132.4566878	-22.59337288	403.1171103
2019	3	18	3	12	50	0	132.5015588	-22.2735916	403.0328632
2019	3	18	3	12	55	0	132.546133	-21.95376818	402.9483019
2019	3	18	3	13	0	0	132.5904165	-21.63390332	402.8640504
2019	3	18	3	13	5	0	132.6344151	-21.31399771	402.78126
2019	3	18	3	13	10	0	132.6781346	-20.99405207	402.7006529
2019	3	18	3	13	15	0	132.7215808	-20.67406708	402.6217967
2019	3	18	3	13	20	0	132.7647594	-20.35404343	402.543431
2019	3	18	3	13	25	0	132.8076759	-20.0339818	402.4653093
2019	3	18	3	13	30	0	132.8503359	-19.71388287	402.3879083
2019	3	18	3	13	35	0	132.8927447	-19.39374732	402.3115815
2019	3	18	3	13	40	0	132.9349077	-19.07357582	402.2363774
2019	3	18	3	13	45	0	132.9768303	-18.75336902	402.1623528
2019	3	18	3	13	50	0	133.0185176	-18.43312759	402.0893417
2019	3	18	3	13	55	0	133.0599748	-18.11285218	402.017304
2019	3	18	3	14	0	0	133.101207	-17.79254345	401.9464986
2019	3	18	3	14	5	0	133.1422192	-17.47220204	401.8770468
2019	3	18	3	14	10	0	133.1830164	-17.15182861	401.8087124
2019	3	18	3	14	15	0	133.2236035	-16.83142378	401.7414082
2019	3	18	3	14	20	0	133.2639853	-16.51098821	401.6751619
2019	3	18	3	14	25	0	133.3041666	-16.19052251	401.6098643
2019	3	18	3	14	30	0	133.3441521	-15.87002733	401.5455
2019	3	18	3	14	35	0	133.3839466	-15.5495033	401.4821296
2019	3	18	3	14	40	0	133.4235546	-15.22895103	401.4197507
2019	3	18	3	14	45	0	133.4629807	-14.90837114	401.3584198
2019	3	18	3	14	50	0	133.5022295	-14.58776427	401.2982397
2019	3	18	3	14	55	0	133.5413055	-14.26713102	401.2391879
2019	3	18	3	15	0	0	133.580213	-13.94647201	401.1813729
2019	3	18	3	15	5	0	133.6189565	-13.62578785	401.1250194
2019	3	18	3	15	10	0	133.6575403	-13.30507915	401.0700722
2019	3	18	3	15	15	0	133.6959687	-12.98434651	401.0164478
2019	3	18	3	15	20	0	133.734246	-12.66359055	400.9642994
2019	3	18	3	15	25	0	133.7723764	-12.34281185	400.9135423
2019	3	18	3	15	30	0	133.8103641	-12.02201103	400.8639202
2019	3	18	3	15	35	0	133.8482133	-11.70118868	400.8154745
2019	3	18	3	15	40	0	133.885928	-11.3803454	400.7683201
2019	3	18	3	15	45	0	133.9235123	-11.05948177	400.7222955
2019	3	18	3	15	50	0	133.9609703	-10.7385984	400.677308
2019	3	18	3	15	55	0	133.9983059	-10.41769588	400.6335075
2019	3	18	3	16	0	0	134.0355232	-10.09677479	400.5910846
2019	3	18	3	16	5	0	134.0726262	-9.775835714	400.5502694
2019	3	18	3	16	10	0	134.1096186	-9.45487925	400.5109538
2019	3	18	3	16	15	0	134.1465045	-9.133905977	400.4726884
2019	3	18	3	16	20	0	134.1832876	-8.812916479	400.4354833
2019	3	18	3	16	25	0	134.2199719	-8.491911337	400.3996532
2019	3	18	3	16	30	0	134.2565611	-8.170891132	400.3649149
2019	3	18	3	16	35	0	134.2930591	-7.849856443	400.3310753
2019	3	18	3	16	40	0	134.3294695	-7.528807848	400.2988079
2019	3	18	3	16	45	0	134.3657962	-7.207745925	400.2687977
2019	3	18	3	16	50	0	134.4020428	-6.88667125	400.2405734
2019	3	18	3	16	55	0	134.4382131	-6.565584396	400.2134615
2019	3	18	3	17	0	0	134.4743107	-6.244485939	400.1872195
2019	3	18	3	17	5	0	134.5103394	-5.923376452	400.1620012
2019	3	18	3	17	10	0	134.5463027	-5.602256506	400.1381121
2019	3	18	3	17	15	0	134.5822043	-5.281126673	400.1152869
2019	3	18	3	17	20	0	134.6180479	-4.959987525	400.0934499
2019	3	18	3	17	25	0	134.6538369	-4.638839631	400.0728828
2019	3	18	3	17	30	0	134.6895751	-4.317683559	400.0534173
2019	3	18	3	17	35	0	134.7252659	-3.99651988	400.0347055
2019	3	18	3	17	40	0	134.760913	-3.675349162	400.0176367
2019	3	18	3	17	45	0	134.7965199	-3.354171971	400.0031752
2019	3	18	3	17	50	0	134.8320902	-3.032988875	399.9903577
2019	3	18	3	17	55	0	134.8676274	-2.711800442	399.9777413
2019	3	18	3	18	0	0	134.9031349	-2.390607236	399.9659689
2019	3	18	3	18	5	0	134.9386165	-2.069409825	399.9557429
2019	3	18	3	18	10	0	134.9740754	-1.748208774	399.9467351
2019	3	18	3	18	15	0	135.0095153	-1.427004648	399.9390581
2019	3	18	3	18	20	0	135.0449397	-1.105798013	399.9329477
2019	3	18	3	18	25	0	135.0803521	-0.784589434	399.9282225
2019	3	18	3	18	30	0	135.1157559	-0.463379475	399.9259401
2019	3	18	3	18	35	0	135.1511547	-0.142168701	399.9272785
2019	3	18	3	18	40	0	135.1865519	0.179042323	399.930339
2019	3	18	3	18	45	0	135.2219511	0.500253032	399.9326635
2019	3	18	3	18	50	0	135.2573557	0.821462861	399.9342864
2019	3	18	3	18	55	0	135.2927693	1.142671246	399.9373928
2019	3	18	3	19	0	0	135.3281953	1.463877622	399.9424029
2019	3	18	3	19	5	0	135.3636372	1.785081423	399.9491027
2019	3	18	3	19	10	0	135.3990986	2.106282085	399.9574275
2019	3	18	3	19	15	0	135.4345829	2.427479043	399.967117
2019	3	18	3	19	20	0	135.4700937	2.748671729	399.9781228
2019	3	18	3	19	25	0	135.5056345	3.069859579	399.9906648
2019	3	18	3	19	30	0	135.5412088	3.391042025	400.0045524
2019	3	18	3	19	35	0	135.5768201	3.712218502	400.0196096
2019	3	18	3	19	40	0	135.6124721	4.033388441	400.0359504
2019	3	18	3	19	45	0	135.6481682	4.354551276	400.053642
2019	3	18	3	19	50	0	135.683912	4.675706437	400.0726876
2019	3	18	3	19	55	0	135.7197071	4.996853357	400.093044
2019	3	18	3	20	0	0	135.7555571	5.317991465	400.1145583
2019	3	18	3	20	5	0	135.7914656	5.639120191	400.1375328
2019	3	18	3	20	10	0	135.8274363	5.960238966	400.1621124
2019	3	18	3	20	15	0	135.8634727	6.281347216	400.1879466
2019	3	18	3	20	20	0	135.8995785	6.60244437	400.215325
2019	3	18	3	20	25	0	135.9357573	6.923529855	400.2448842
2019	3	18	3	20	30	0	135.972013	7.244603096	400.2756939
2019	3	18	3	20	35	0	136.0083491	7.565663518	400.305896
2019	3	18	3	20	40	0	136.0447693	7.886710546	400.3365524
2019	3	18	3	20	45	0	136.0812776	8.207743602	400.3692871
2019	3	18	3	20	50	0	136.1178775	8.528762107	400.4041203
2019	3	18	3	20	55	0	136.1545729	8.849765483	400.4402706
2019	3	18	3	21	0	0	136.1913677	9.170753148	400.4777362
2019	3	18	3	21	5	0	136.2282656	9.491724521	400.5165049
2019	3	18	3	21	10	0	136.2652705	9.812679019	400.5565131
2019	3	18	3	21	15	0	136.3023864	10.13361606	400.5979237
2019	3	18	3	21	20	0	136.3396171	10.45453505	400.6404352
2019	3	18	3	21	25	0	136.3769666	10.7754354	400.6836972
2019	3	18	3	21	30	0	136.4144389	11.09631654	400.7283376
2019	3	18	3	21	35	0	136.4520379	11.41717785	400.7746752
2019	3	18	3	21	40	0	136.4897678	11.73801877	400.8221829
2019	3	18	3	21	45	0	136.5276327	12.05883868	400.8705943
2019	3	18	3	21	50	0	136.5656365	12.37963699	400.920216
2019	3	18	3	21	55	0	136.6037836	12.7004131	400.9710315
2019	3	18	3	22	0	0	136.642078	13.02116642	401.0230669
2019	3	18	3	22	5	0	136.6805241	13.34189634	401.0764746
2019	3	18	3	22	10	0	136.719126	13.66260226	401.1310219
2019	3	18	3	22	15	0	136.7578881	13.98328356	401.1865733
2019	3	18	3	22	20	0	136.7968147	14.30393965	401.243367
2019	3	18	3	22	25	0	136.8359103	14.6245699	401.301375
2019	3	18	3	22	30	0	136.8751792	14.94517371	401.3604552
2019	3	18	3	22	35	0	136.914626	15.26575045	401.4207093
2019	3	18	3	22	40	0	136.9542552	15.58629951	401.4821438
2019	3	18	3	22	45	0	136.9940714	15.90682027	401.5446332
2019	3	18	3	22	50	0	137.0340791	16.2273121	401.6082308
2019	3	18	3	22	55	0	137.0742832	16.54777436	401.6729217
2019	3	18	3	23	0	0	137.1146883	16.86820644	401.7386198
2019	3	18	3	23	5	0	137.1552992	17.1886077	401.8054337
2019	3	18	3	23	10	0	137.1961209	17.50897749	401.8734246
2019	3	18	3	23	15	0	137.2371581	17.82931517	401.9425012
2019	3	18	3	23	20	0	137.2784158	18.14962011	402.0126661
2019	3	18	3	23	25	0	137.3198992	18.46989165	402.0838815
2019	3	18	3	23	30	0	137.3616133	18.79012914	402.1560058
2019	3	18	3	23	35	0	137.4035632	19.11033192	402.229138
2019	3	18	3	23	40	0	137.4457542	19.43049934	402.3033765
2019	3	18	3	23	45	0	137.4881915	19.75063072	402.3785816
2019	3	18	3	23	50	0	137.5308807	20.0707254	402.4546748
2019	3	18	3	23	55	0	137.573827	20.3907827	402.5319067
2019	3	18	3	24	0	0	137.617036	20.71080195	402.6102354
2019	3	18	3	24	5	0	137.6605133	21.03078246	402.6894763
2019	3	18	3	24	10	0	137.7042646	21.35072354	402.7696184
2019	3	18	3	24	15	0	137.7482955	21.6706245	402.8507647
2019	3	18	3	24	20	0	137.7926121	21.99048465	402.932891
2019	3	18	3	24	25	0	137.8372201	22.31030327	403.0159821
2019	3	18	3	24	30	0	137.8821255	22.63007965	403.100083
2019	3	18	3	24	35	0	137.9273346	22.94981309	403.1851264
2019	3	18	3	24	40	0	137.9728534	23.26950286	403.2709664
2019	3	18	3	24	45	0	138.0186882	23.58914822	403.3575762
2019	3	18	3	24	50	0	138.0648455	23.90874845	403.4451596
2019	3	18	3	24	55	0	138.1113316	24.22830281	403.5337611
2019	3	18	3	25	0	0	138.1581533	24.54781054	403.6230996
2019	3	18	3	25	5	0	138.2053171	24.86727089	403.7131976
2019	3	18	3	25	10	0	138.2528299	25.1866831	403.8043353
2019	3	18	3	25	15	0	138.3006985	25.50604639	403.8964621
2019	3	18	3	25	20	0	138.3489301	25.82535999	403.989245
2019	3	18	3	25	25	0	138.3975317	26.14462312	404.0827869
2019	3	18	3	25	30	0	138.4465105	26.46383497	404.1771992
2019	3	18	3	25	35	0	138.4958741	26.78299474	404.2723684
2019	3	18	3	25	40	0	138.5456298	27.10210163	404.3683024
2019	3	18	3	25	45	0	138.5957853	27.4211548	404.4650272
2019	3	18	3	25	50	0	138.6463484	27.74015343	404.5623742
2019	3	18	3	25	55	0	138.697327	28.05909668	404.6603369
2019	3	18	3	26	0	0	138.7487291	28.37798369	404.7590929
2019	3	18	3	26	5	0	138.8005629	28.69681361	404.8585825
2019	3	18	3	26	10	0	138.8528368	29.01558557	404.9586627
2019	3	18	3	26	15	0	138.9055593	29.33429867	405.0594287
2019	3	18	3	26	20	0	138.958739	29.65295202	405.1608873
2019	3	18	3	26	25	0	139.0123846	29.97154472	405.2629229
2019	3	18	3	26	30	0	139.0665052	30.29007585	405.365531
2019	3	18	3	26	35	0	139.12111	30.60854448	405.4688104
2019	3	18	3	26	40	0	139.1762082	30.92694966	405.5728226
2019	3	18	3	26	45	0	139.2318093	31.24529043	405.6775611
2019	3	18	3	26	50	0	139.2879231	31.56356582	405.7829339
2019	3	18	3	26	55	0	139.3445593	31.88177485	405.8888234
2019	3	18	3	27	0	0	139.4017281	32.19991651	405.9951921
2019	3	18	3	27	5	0	139.4594396	32.51798979	406.1019789
2019	3	18	3	27	10	0	139.5177045	32.83599365	406.2093926
2019	3	18	3	27	15	0	139.5765332	33.15392705	406.3177382
2019	3	18	3	27	20	0	139.6359369	33.47178891	406.4269278
2019	3	18	3	27	25	0	139.6959264	33.78957817	406.5368276
2019	3	18	3	27	30	0	139.7565133	34.10729371	406.6477142
2019	3	18	3	27	35	0	139.817709	34.42493441	406.7598768
2019	3	18	3	27	40	0	139.8795255	34.74249915	406.8724807
2019	3	18	3	27	45	0	139.9419747	35.05998675	406.9844893
2019	3	18	3	27	50	0	140.0050691	35.37739604	407.0956891
2019	3	18	3	27	55	0	140.0688211	35.69472583	407.2060502
2019	3	18	3	28	0	0	140.1332437	36.01197488	407.3158518
2019	3	18	3	28	5	0	140.19835	36.32914195	407.4260923
2019	3	18	3	28	10	0	140.2641534	36.64622578	407.5375433
2019	3	18	3	28	15	0	140.3306677	36.96322508	407.6501333
2019	3	18	3	28	20	0	140.3979069	37.28013852	407.7634528
2019	3	18	3	28	25	0	140.4658853	37.59696477	407.8774867
2019	3	18	3	28	30	0	140.5346176	37.91370246	407.9921782
2019	3	18	3	28	35	0	140.6041188	38.23035018	408.107214
2019	3	18	3	28	40	0	140.6744043	38.54690652	408.2223413
2019	3	18	3	28	45	0	140.7454897	38.86337003	408.3375313
2019	3	18	3	28	50	0	140.8173911	39.17973921	408.4528869
2019	3	18	3	28	55	0	140.8901249	39.49601256	408.5685135
2019	3	18	3	29	0	0	140.963708	39.81218852	408.6846151
2019	3	18	3	29	5	0	141.0381575	40.12826552	408.8014096
2019	3	18	3	29	10	0	141.1134911	40.44424193	408.9190331
2019	3	18	3	29	15	0	141.1897269	40.76011611	409.0372412
2019	3	18	3	29	20	0	141.2668833	41.07588637	409.15556
2019	3	18	3	29	25	0	141.3449792	41.39155099	409.2742157
2019	3	18	3	29	30	0	141.4240341	41.70710818	409.3932935
2019	3	18	3	29	35	0	141.5040679	42.02255616	409.5120768
2019	3	18	3	29	40	0	141.5851008	42.33789306	409.6295365
2019	3	18	3	29	45	0	141.6671538	42.653117	409.7457502
2019	3	18	3	29	50	0	141.7502484	42.96822603	409.8617806
2019	3	18	3	29	55	0	141.8344063	43.28321817	409.9780986
2019	3	18	3	30	0	0	141.9196502	43.59809139	410.0950058
2019	3	18	3	30	5	0	142.0060031	43.9128436	410.2125326
2019	3	18	3	30	10	0	142.0934887	44.22747265	410.3305497
2019	3	18	3	30	15	0	142.1821314	44.54197637	410.4486829
2019	3	18	3	30	20	0	142.271956	44.8563525	410.5668648
2019	3	18	3	30	25	0	142.3629881	45.17059874	410.6851397
2019	3	18	3	30	30	0	142.455254	45.48471272	410.8032143
2019	3	18	3	30	35	0	142.5487808	45.79869201	410.9211406
2019	3	18	3	30	40	0	142.6435961	46.11253412	411.0390959
2019	3	18	3	30	45	0	142.7397283	46.42623649	411.1568111
2019	3	18	3	30	50	0	142.8372067	46.7397965	411.2739715
2019	3	18	3	30	55	0	142.9360614	47.05321143	411.3908438
2019	3	18	3	31	0	0	143.0363233	47.36647852	411.5079826
2019	3	18	3	31	5	0	143.138024	47.67959491	411.6253577
2019	3	18	3	31	10	0	143.2411962	47.99255767	411.7425458
2019	3	18	3	31	15	0	143.3458735	48.30536378	411.8592089
2019	3	18	3	31	20	0	143.4520903	48.61801014	411.9755114
2019	3	18	3	31	25	0	143.5598822	48.93049355	412.0915522
2019	3	18	3	31	30	0	143.6692857	49.24281073	412.2071363
2019	3	18	3	31	35	0	143.7803384	49.55495828	412.322227
2019	3	18	3	31	40	0	143.8930789	49.86693274	412.4373476
2019	3	18	3	31	45	0	144.0075472	50.1787305	412.5528082
2019	3	18	3	31	50	0	144.1237842	50.49034787	412.6683669
2019	3	18	3	31	55	0	144.2418321	50.80178104	412.7835048
2019	3	18	3	32	0	0	144.3617346	51.11302607	412.8980294
2019	3	18	3	32	5	0	144.4835364	51.42407893	413.0120161
2019	3	18	3	32	10	0	144.6072837	51.73493542	413.1255436
2019	3	18	3	32	15	0	144.7330241	52.04559124	413.2386722
2019	3	18	3	32	20	0	144.8608069	52.35604194	413.3513723
2019	3	18	3	32	25	0	144.9906825	52.66628292	413.4637759
2019	3	18	3	32	30	0	145.1227033	52.97630946	413.5758424
2019	3	18	3	32	35	0	145.256923	53.28611664	413.6874501
2019	3	18	3	32	40	0	145.3933974	53.59569941	413.7983035
2019	3	18	3	32	45	0	145.5321838	53.90505255	413.9085281
2019	3	18	3	32	50	0	145.6733415	54.21417066	414.0182587
2019	3	18	3	32	55	0	145.8169315	54.52304814	414.127429
2019	3	18	3	33	0	0	145.9630172	54.83167922	414.2357906
2019	3	18	3	33	5	0	146.1116637	55.14005793	414.3434347
2019	3	18	3	33	10	0	146.2629384	55.44817807	414.4508429
2019	3	18	3	33	15	0	146.4169112	55.75603326	414.5582807
2019	3	18	3	33	20	0	146.5736539	56.06361687	414.6653385
2019	3	18	3	33	25	0	146.7332412	56.37092202	414.771731
2019	3	18	3	33	30	0	146.89575	56.67794162	414.8776497
2019	3	18	3	33	35	0	147.06126	56.98466829	414.983114
2019	3	18	3	33	40	0	147.2298538	57.2910944	415.0880038
2019	3	18	3	33	45	0	147.4016166	57.59721203	415.1924617
2019	3	18	3	33	50	0	147.5766368	57.90301296	415.2965162
2019	3	18	3	33	55	0	147.7550058	58.20848868	415.399872
2019	3	18	3	34	0	0	147.9368185	58.51363035	415.5022285
2019	3	18	3	34	5	0	148.1221729	58.81842877	415.6035053
2019	3	18	3	34	10	0	148.3111708	59.12287443	415.7039731
2019	3	18	3	34	15	0	148.5039177	59.42695741	415.8040252
2019	3	18	3	34	20	0	148.7005227	59.73066743	415.9036374
2019	3	18	3	34	25	0	148.9010992	60.03399379	416.0022301
2019	3	18	3	34	30	0	149.1057647	60.33692537	416.0998151
2019	3	18	3	34	35	0	149.3146413	60.6394506	416.1969821
2019	3	18	3	34	40	0	149.5278555	60.94155745	416.2937903
2019	3	18	3	34	45	0	149.7455386	61.2432334	416.3898285
2019	3	18	3	34	50	0	149.967827	61.54446539	416.4849697
2019	3	18	3	34	55	0	150.1948625	61.84523986	416.5794423
2019	3	18	3	35	0	0	150.4267921	62.14554265	416.6734308
2019	3	18	3	35	5	0	150.6637687	62.44535901	416.7668773
2019	3	18	3	35	10	0	150.9059512	62.74467358	416.8593376
2019	3	18	3	35	15	0	151.1535048	63.04347031	416.9504297
2019	3	18	3	35	20	0	151.4066012	63.34173249	417.0407497
2019	3	18	3	35	25	0	151.6654191	63.63944265	417.1307699
2019	3	18	3	35	30	0	151.9301443	63.93658257	417.2201173
2019	3	18	3	35	35	0	152.20097	64.23313322	417.3082707
2019	3	18	3	35	40	0	152.4780977	64.52907471	417.3952567
2019	3	18	3	35	45	0	152.7617367	64.82438627	417.4812573
2019	3	18	3	35	50	0	153.0521051	65.11904616	417.5663169
2019	3	18	3	35	55	0	153.3494301	65.41303166	417.650426
2019	3	18	3	36	0	0	153.6539483	65.706319	417.7335457
2019	3	18	3	36	5	0	153.9659062	65.99888329	417.8157183
2019	3	18	3	36	10	0	154.2855606	66.29069848	417.8971526
2019	3	18	3	36	15	0	154.6131794	66.58173728	417.9777454
2019	3	18	3	36	20	0	154.9490416	66.87197109	418.0571382
2019	3	18	3	36	25	0	155.2934381	67.16136996	418.1353052
2019	3	18	3	36	30	0	155.6466724	67.44990244	418.2125491
2019	3	18	3	36	35	0	156.0090608	67.73753558	418.2889566
2019	3	18	3	36	40	0	156.3809334	68.02423478	418.3643181
2019	3	18	3	36	45	0	156.7626342	68.30996374	418.4385956
2019	3	18	3	36	50	0	157.1545225	68.59468433	418.5119327
2019	3	18	3	36	55	0	157.5569727	68.87835648	418.5843083
2019	3	18	3	37	0	0	157.9703755	69.16093812	418.6555392
2019	3	18	3	37	5	0	158.3951386	69.44238501	418.7255864
2019	3	18	3	37	10	0	158.8316873	69.72265061	418.794611
2019	3	18	3	37	15	0	159.280465	70.00168599	418.8626919
2019	3	18	3	37	20	0	159.7419343	70.27943966	418.9297276
2019	3	18	3	37	25	0	160.2165776	70.55585742	418.9955785
2019	3	18	3	37	30	0	160.704898	70.83088221	419.0600699
2019	3	18	3	37	35	0	161.2074196	71.10445391	419.1231783
2019	3	18	3	37	40	0	161.7246888	71.37650924	419.1852296
2019	3	18	3	37	45	0	162.2572746	71.64698147	419.2464653
2019	3	18	3	37	50	0	162.8057694	71.91580029	419.3067194
2019	3	18	3	37	55	0	163.3707897	72.1828916	419.3658066
2019	3	18	3	38	0	0	163.9529768	72.44817723	419.4238252
2019	3	18	3	38	5	0	164.5529969	72.71157479	419.4807996
2019	3	18	3	38	10	0	165.1715419	72.97299737	419.5365081
2019	3	18	3	38	15	0	165.8093296	73.2323533	419.5907402
2019	3	18	3	38	20	0	166.4671037	73.4895459	419.6435648
2019	3	18	3	38	25	0	167.1456341	73.74447319	419.6952247
2019	3	18	3	38	30	0	167.8457162	73.99702761	419.7458217
2019	3	18	3	38	35	0	168.5681709	74.24709572	419.7951751
2019	3	18	3	38	40	0	169.3138436	74.49455792	419.8431632
2019	3	18	3	38	45	0	170.0836031	74.73928812	419.8899438
2019	3	18	3	38	50	0	170.8783401	74.98115346	419.9356414
2019	3	18	3	38	55	0	171.6989651	75.22001395	419.9801979
2019	3	18	3	39	0	0	172.5464063	75.45572223	420.0235171
2019	3	18	3	39	5	0	173.4216058	75.6881232	420.0655566
2019	3	18	3	39	10	0	174.3255167	75.91705377	420.1064729
2019	3	18	3	39	15	0	175.2590976	76.14234261	420.14648
2019	3	18	3	39	20	0	176.2233079	76.36380983	420.1854035
2019	3	18	3	39	25	0	177.2191007	76.58126685	420.2226974
2019	3	18	3	39	30	0	178.2474162	76.79451618	420.2582554
2019	3	18	3	39	35	0	179.3091725	77.00335128	420.2926
2019	3	18	3	39	40	0	-179.5947442	77.20755658	420.3259466
2019	3	18	3	39	45	0	-178.4634903	77.40690741	420.3580966
2019	3	18	3	39	50	0	-177.2962774	77.6011702	420.3890054
2019	3	18	3	39	55	0	-176.0923863	77.79010264	420.418553
2019	3	18	3	40	0	0	-174.851182	77.97345406	420.446772
2019	3	18	3	40	5	0	-173.57213	78.15096588	420.4737561
2019	3	18	3	40	10	0	-172.2548142	78.32237233	420.4994774
2019	3	18	3	40	15	0	-170.8989557	78.48740117	420.5237855
2019	3	18	3	40	20	0	-169.5044321	78.6457748	420.5467516
2019	3	18	3	40	25	0	-168.0712975	78.79721142	420.5684067
2019	3	18	3	40	30	0	-166.5998029	78.94142645	420.5888576
2019	3	18	3	40	35	0	-165.0904156	79.07813426	420.608393
2019	3	18	3	40	40	0	-163.5438379	79.20704996	420.627132
2019	3	18	3	40	45	0	-161.9610242	79.32789153	420.644464
2019	3	18	3	40	50	0	-160.3431954	79.44038214	420.6602412
2019	3	18	3	40	55	0	-158.6918505	79.54425255	420.6746288
2019	3	18	3	41	0	0	-157.0087741	79.6392438	420.6876596
2019	3	18	3	41	5	0	-155.2960386	79.7251099	420.6992262
2019	3	18	3	41	10	0	-153.5560023	79.80162061	420.7095191
2019	3	18	3	41	15	0	-151.7913004	79.86856418	420.7183354
2019	3	18	3	41	20	0	-150.0048301	79.92575009	420.7254978
2019	3	18	3	41	25	0	-148.1997299	79.97301155	420.7314716
2019	3	18	3	41	30	0	-146.3793513	80.01020784	420.7365249
2019	3	18	3	41	35	0	-144.5472263	80.03722633	420.7402699
2019	3	18	3	41	40	0	-142.7070284	80.05398414	420.7426385
2019	3	18	3	41	45	0	-140.8625298	80.06042944	420.7438209
